source,sourceLabel,target,targetLabel,relationshipType
http://www.wikidata.org/entity/Q115831509,Joseph Gezelle,http://www.wikidata.org/entity/Q2337062,Zillebeke,Werklocatie
http://www.wikidata.org/entity/Q61506427,Joseph Herreboudt,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q61506427,Joseph Herreboudt,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q61506427,Joseph Herreboudt,http://www.wikidata.org/entity/Q9005,Stedelijk gebied Brussel,Sterfteplaats
http://www.wikidata.org/entity/Q121002664,Joseph Karel Lodewijk Van Impe,http://www.wikidata.org/entity/Q793584,Berlare,Werklocatie
http://www.wikidata.org/entity/Q121002664,Joseph Karel Lodewijk Van Impe,http://www.wikidata.org/entity/Q793584,Berlare,Sterfteplaats
http://www.wikidata.org/entity/Q121002664,Joseph Karel Lodewijk Van Impe,http://www.wikidata.org/entity/Q13122,Dendermonde,Werklocatie
http://www.wikidata.org/entity/Q121002664,Joseph Karel Lodewijk Van Impe,http://www.wikidata.org/entity/Q985789,Mere,Geboorteplaats
http://www.wikidata.org/entity/Q121002664,Joseph Karel Lodewijk Van Impe,http://www.wikidata.org/entity/Q2106759,Ouwegem,Werklocatie
http://www.wikidata.org/entity/Q121002664,Joseph Karel Lodewijk Van Impe,http://www.wikidata.org/entity/Q1809460,Strijpen,Werklocatie
http://www.wikidata.org/entity/Q119041487,Joseph Louis Van Heede,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q1707941,Joseph Ryelandt,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q1707941,Joseph Ryelandt,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q1707941,Joseph Ryelandt,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115811334,Joseph Samyn,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115811334,Joseph Samyn,http://www.wikidata.org/entity/Q213224,Menen,Werklocatie
http://www.wikidata.org/entity/Q115811334,Joseph Samyn,http://www.wikidata.org/entity/Q220145,Moeskroen,Werklocatie
http://www.wikidata.org/entity/Q115811334,Joseph Samyn,http://www.wikidata.org/entity/Q12996,Oostende,Werklocatie
http://www.wikidata.org/entity/Q115811334,Joseph Samyn,http://www.wikidata.org/entity/Q2491546,Otegem,Werklocatie
http://www.wikidata.org/entity/Q115811334,Joseph Samyn,http://www.wikidata.org/entity/Q651811,Tielt,Geboorteplaats
http://www.wikidata.org/entity/Q115811334,Joseph Samyn,http://www.wikidata.org/entity/Q2231539,Westouter,Sterfteplaats
http://www.wikidata.org/entity/Q119013626,Joseph Van Damme,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q3185717,Joseph Van den Gheyn,http://www.wikidata.org/entity/Q239,Brussel,Sterfteplaats
http://www.wikidata.org/entity/Q3185717,Joseph Van den Gheyn,http://www.wikidata.org/entity/Q1296,Gent,Geboorteplaats
http://www.wikidata.org/entity/Q2306925,Joseph-Olivier Andries,http://www.wikidata.org/entity/Q13121,Aalst,Werklocatie
http://www.wikidata.org/entity/Q2306925,Joseph-Olivier Andries,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q2306925,Joseph-Olivier Andries,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q2306925,Joseph-Olivier Andries,http://www.wikidata.org/entity/Q52101,Middelburg,Werklocatie
http://www.wikidata.org/entity/Q2306925,Joseph-Olivier Andries,http://www.wikidata.org/entity/Q2928815,Ruddervoorde,Geboorteplaats
http://www.wikidata.org/entity/Q115809938,Josephus Charle,http://www.wikidata.org/entity/Q2603716,Aalbeke,Geboorteplaats
http://www.wikidata.org/entity/Q115809938,Josephus Charle,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115809938,Josephus Charle,http://www.wikidata.org/entity/Q3110823,Heule,Werklocatie
http://www.wikidata.org/entity/Q115809938,Josephus Charle,http://www.wikidata.org/entity/Q102728,Ieper,Sterfteplaats
http://www.wikidata.org/entity/Q115809938,Josephus Charle,http://www.wikidata.org/entity/Q102728,Ieper,Werklocatie
http://www.wikidata.org/entity/Q115809938,Josephus Charle,http://www.wikidata.org/entity/Q2174414,Wijtschate,Werklocatie
http://www.wikidata.org/entity/Q55770641,Jozef Gezelle,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q55770641,Jozef Gezelle,http://www.wikidata.org/entity/Q377429,Moen,Sterfteplaats
http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,http://www.wikidata.org/entity/Q2741141,Aspelare,Werklocatie
http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,http://www.wikidata.org/entity/Q13122,Dendermonde,Sterfteplaats
http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,http://www.wikidata.org/entity/Q13122,Dendermonde,Werklocatie
http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,http://www.wikidata.org/entity/Q1296,Gent,Werklocatie
http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,http://www.wikidata.org/entity/Q499532,Geraardsbergen,Werklocatie
http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,http://www.wikidata.org/entity/Q3196450,Kieldrecht,Werklocatie
http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,http://www.wikidata.org/entity/Q730801,Wichelen,Geboorteplaats
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,http://www.wikidata.org/entity/Q3838,Kinshasa,Sterfteplaats
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,http://www.wikidata.org/entity/Q76048,Kongo-Vrijstaat,Werklocatie
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,http://www.wikidata.org/entity/Q12995,Kortrijk,Geboorteplaats
http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q120999228,Jozef Van Heffen,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q120999228,Jozef Van Heffen,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q120999228,Jozef Van Heffen,http://www.wikidata.org/entity/Q12994,Brugge,Woonplaats
http://www.wikidata.org/entity/Q120999228,Jozef Van Heffen,http://www.wikidata.org/entity/Q688790,Sint-Pieters-Leeuw,Geboorteplaats
http://www.wikidata.org/entity/Q120999228,Jozef Van Heffen,http://www.wikidata.org/entity/Q688790,Sint-Pieters-Leeuw,Woonplaats
http://www.wikidata.org/entity/Q122872579,Jules Alphonse Marie Ghislain Verest,http://www.wikidata.org/entity/Q1296,Gent,Sterfteplaats
http://www.wikidata.org/entity/Q122872579,Jules Alphonse Marie Ghislain Verest,http://www.wikidata.org/entity/Q1618770,Rupelmonde,Geboorteplaats
http://www.wikidata.org/entity/Q120552708,Jules De Meester,http://www.wikidata.org/entity/Q211037,Roeselare,Geboorteplaats
http://www.wikidata.org/entity/Q120552708,Jules De Meester,http://www.wikidata.org/entity/Q211037,Roeselare,Werklocatie
http://www.wikidata.org/entity/Q120552708,Jules De Meester,http://www.wikidata.org/entity/Q643980,Wetteren,Sterfteplaats
http://www.wikidata.org/entity/Q115813874,Jules François De Lorge,http://www.wikidata.org/entity/Q177133,Avelgem,Geboorteplaats
http://www.wikidata.org/entity/Q115813874,Jules François De Lorge,http://www.wikidata.org/entity/Q211037,Roeselare,Werklocatie
http://www.wikidata.org/entity/Q115813874,Jules François De Lorge,http://www.wikidata.org/entity/Q3181971,Sint-Joris,Werklocatie
http://www.wikidata.org/entity/Q115813874,Jules François De Lorge,http://www.wikidata.org/entity/Q3181971,Sint-Joris,Sterfteplaats
http://www.wikidata.org/entity/Q125491053,Jules Huysentruyt,http://www.wikidata.org/entity/Q1978079,Gullegem,Geboorteplaats
http://www.wikidata.org/entity/Q125491053,Jules Huysentruyt,http://www.wikidata.org/entity/Q392343,Wevelgem,Sterfteplaats
http://www.wikidata.org/entity/Q115806479,Jules Joye,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q115806479,Jules Joye,http://www.wikidata.org/entity/Q651724,Pittem,Geboorteplaats
http://www.wikidata.org/entity/Q115806479,Jules Joye,http://www.wikidata.org/entity/Q499588,Poperinge,Werklocatie
http://www.wikidata.org/entity/Q115806479,Jules Joye,http://www.wikidata.org/entity/Q499588,Poperinge,Sterfteplaats
http://www.wikidata.org/entity/Q115806479,Jules Joye,http://www.wikidata.org/entity/Q2963326,Reninge,Werklocatie
http://www.wikidata.org/entity/Q115806479,Jules Joye,http://www.wikidata.org/entity/Q244513,Zwevegem,Werklocatie
http://www.wikidata.org/entity/Q2677198,Jules Lagae,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q2677198,Jules Lagae,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q2677198,Jules Lagae,http://www.wikidata.org/entity/Q239,Brussel,Werklocatie
http://www.wikidata.org/entity/Q2677198,Jules Lagae,http://www.wikidata.org/entity/Q2044,Florence,Werklocatie
http://www.wikidata.org/entity/Q2677198,Jules Lagae,http://www.wikidata.org/entity/Q38,Italië,Werklocatie
http://www.wikidata.org/entity/Q2677198,Jules Lagae,http://www.wikidata.org/entity/Q211037,Roeselare,Geboorteplaats
http://www.wikidata.org/entity/Q2677198,Jules Lagae,http://www.wikidata.org/entity/Q220,Rome,Werklocatie
http://www.wikidata.org/entity/Q17428533,Jules Lammens,http://www.wikidata.org/entity/Q1296,Gent,Geboorteplaats
http://www.wikidata.org/entity/Q17428533,Jules Lammens,http://www.wikidata.org/entity/Q1296,Gent,Sterfteplaats
http://www.wikidata.org/entity/Q17428533,Jules Lammens,http://www.wikidata.org/entity/Q1296,Gent,Werklocatie
http://www.wikidata.org/entity/Q115832532,Jules Perquy,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q115832532,Jules Perquy,http://www.wikidata.org/entity/Q118958,Leuven,Sterfteplaats
http://www.wikidata.org/entity/Q120829902,Jules Roose,http://www.wikidata.org/entity/Q2741641,Handzame,Werklocatie
http://www.wikidata.org/entity/Q120829902,Jules Roose,http://www.wikidata.org/entity/Q3110823,Heule,Werklocatie
http://www.wikidata.org/entity/Q120829902,Jules Roose,http://www.wikidata.org/entity/Q2535447,Markegem,Werklocatie
http://www.wikidata.org/entity/Q120829902,Jules Roose,http://www.wikidata.org/entity/Q213224,Menen,Werklocatie
http://www.wikidata.org/entity/Q120829902,Jules Roose,http://www.wikidata.org/entity/Q1952054,Oostnieuwkerke,Sterfteplaats
http://www.wikidata.org/entity/Q120829902,Jules Roose,http://www.wikidata.org/entity/Q1952054,Oostnieuwkerke,Geboorteplaats
http://www.wikidata.org/entity/Q721772,Jules Vandenpeereboom,http://www.wikidata.org/entity/Q12886,Anderlecht,Sterfteplaats
http://www.wikidata.org/entity/Q721772,Jules Vandenpeereboom,http://www.wikidata.org/entity/Q12995,Kortrijk,Geboorteplaats
http://www.wikidata.org/entity/Q115846413,Julia Van Renterghem,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q115846413,Julia Van Renterghem,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q115846413,Julia Van Renterghem,http://www.wikidata.org/entity/Q995533,Monroe,Werklocatie
http://www.wikidata.org/entity/Q115846413,Julia Van Renterghem,http://www.wikidata.org/entity/Q628733,Moorslede,Geboorteplaats
http://www.wikidata.org/entity/Q115846413,Julia Van Renterghem,http://www.wikidata.org/entity/Q3110841,Sijsele,Werklocatie
http://www.wikidata.org/entity/Q101627274,Juliaan Claerhout,http://www.wikidata.org/entity/Q705020,Kaster,Sterfteplaats
http://www.wikidata.org/entity/Q101627274,Juliaan Claerhout,http://www.wikidata.org/entity/Q705020,Kaster,Werklocatie
http://www.wikidata.org/entity/Q101627274,Juliaan Claerhout,http://www.wikidata.org/entity/Q651724,Pittem,Werklocatie
http://www.wikidata.org/entity/Q101627274,Juliaan Claerhout,http://www.wikidata.org/entity/Q2354846,Sint-Denijs,Werklocatie
http://www.wikidata.org/entity/Q101627274,Juliaan Claerhout,http://www.wikidata.org/entity/Q651811,Tielt,Werklocatie
http://www.wikidata.org/entity/Q101627274,Juliaan Claerhout,http://www.wikidata.org/entity/Q270633,Torhout,Werklocatie
http://www.wikidata.org/entity/Q101627274,Juliaan Claerhout,http://www.wikidata.org/entity/Q339395,Wielsbeke,Geboorteplaats
http://www.wikidata.org/entity/Q115821474,Juliaan Fové,http://www.wikidata.org/entity/Q815948,Q815948,Geboorteplaats
http://www.wikidata.org/entity/Q115821474,Juliaan Fové,http://www.wikidata.org/entity/Q392337,Izegem,Werklocatie
http://www.wikidata.org/entity/Q115821474,Juliaan Fové,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q115821474,Juliaan Fové,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q115821474,Juliaan Fové,http://www.wikidata.org/entity/Q220145,Moeskroen,Werklocatie
http://www.wikidata.org/entity/Q115821474,Juliaan Fové,http://www.wikidata.org/entity/Q2524088,Stasegem,Werklocatie
http://www.wikidata.org/entity/Q115821474,Juliaan Fové,http://www.wikidata.org/entity/Q651811,Tielt,Werklocatie
http://www.wikidata.org/entity/Q125341815,Juliana Decloedt,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q125341815,Juliana Decloedt,http://www.wikidata.org/entity/Q1023248,Oedelem,Geboorteplaats
http://www.wikidata.org/entity/Q126734623,Juliana Spriet,http://www.wikidata.org/entity/Q735797,Wingene,Geboorteplaats
http://www.wikidata.org/entity/Q126734623,Juliana Spriet,http://www.wikidata.org/entity/Q735797,Wingene,Sterfteplaats
http://www.wikidata.org/entity/Q119797432,Julianus Maria Isidorus Blancke,http://www.wikidata.org/entity/Q1861723,Dadizele,Werklocatie
http://www.wikidata.org/entity/Q119797432,Julianus Maria Isidorus Blancke,http://www.wikidata.org/entity/Q1861723,Dadizele,Geboorteplaats
http://www.wikidata.org/entity/Q119797432,Julianus Maria Isidorus Blancke,http://www.wikidata.org/entity/Q1861723,Dadizele,Sterfteplaats
http://www.wikidata.org/entity/Q125359350,Julie Lievrouw,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q125359350,Julie Lievrouw,http://www.wikidata.org/entity/Q2227700,Wontergem,Geboorteplaats
http://www.wikidata.org/entity/Q125353522,Julie Romanie Verbauwhede,http://www.wikidata.org/entity/Q204547,Waregem,Geboorteplaats
http://www.wikidata.org/entity/Q125353522,Julie Romanie Verbauwhede,http://www.wikidata.org/entity/Q204547,Waregem,Sterfteplaats
http://www.wikidata.org/entity/Q120729903,Julien Maurus,http://www.wikidata.org/entity/Q2656389,Mauritius Eiland,Werklocatie
http://www.wikidata.org/entity/Q120729903,Julien Maurus,http://www.wikidata.org/entity/Q12996,Oostende,Geboorteplaats
http://www.wikidata.org/entity/Q120729903,Julien Maurus,http://www.wikidata.org/entity/Q2404540,Pilling,Sterfteplaats
http://www.wikidata.org/entity/Q120729903,Julien Maurus,http://www.wikidata.org/entity/Q2404540,Pilling,Werklocatie
http://www.wikidata.org/entity/Q116620937,Julienne Elise Van De Wiele,http://www.wikidata.org/entity/Q12995,Kortrijk,Geboorteplaats
http://www.wikidata.org/entity/Q116620937,Julienne Elise Van De Wiele,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q116620937,Julienne Elise Van De Wiele,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q116620937,Julienne Elise Van De Wiele,http://www.wikidata.org/entity/Q12995,Kortrijk,Woonplaats
http://www.wikidata.org/entity/Q115841074,Julius Bouten,http://www.wikidata.org/entity/Q12892,Antwerpen,Geboorteplaats
http://www.wikidata.org/entity/Q115841074,Julius Bouten,http://www.wikidata.org/entity/Q208713,Elsene,Werklocatie
http://www.wikidata.org/entity/Q115841074,Julius Bouten,http://www.wikidata.org/entity/Q724448,Hemiksem,Werklocatie
http://www.wikidata.org/entity/Q115841074,Julius Bouten,http://www.wikidata.org/entity/Q2189234,Ramsel,Sterfteplaats
http://www.wikidata.org/entity/Q115841074,Julius Bouten,http://www.wikidata.org/entity/Q2189234,Ramsel,Werklocatie
http://www.wikidata.org/entity/Q120489194,Julius Burrick,http://www.wikidata.org/entity/Q1991101,Deftinge,Werklocatie
http://www.wikidata.org/entity/Q120489194,Julius Burrick,http://www.wikidata.org/entity/Q1384,New York,Sterfteplaats
http://www.wikidata.org/entity/Q120489194,Julius Burrick,http://www.wikidata.org/entity/Q13127,Sint-Niklaas,Werklocatie
http://www.wikidata.org/entity/Q120489194,Julius Burrick,http://www.wikidata.org/entity/Q600301,Troy,Werklocatie
http://www.wikidata.org/entity/Q120489194,Julius Burrick,http://www.wikidata.org/entity/Q580227,Vinkt,Werklocatie
http://www.wikidata.org/entity/Q120489194,Julius Burrick,http://www.wikidata.org/entity/Q204547,Waregem,Geboorteplaats
http://www.wikidata.org/entity/Q120489194,Julius Burrick,http://www.wikidata.org/entity/Q1380709,Watervliet,Werklocatie
http://www.wikidata.org/entity/Q55420570,Julius Leroy,http://www.wikidata.org/entity/Q12994,Brugge,Werklocatie
http://www.wikidata.org/entity/Q55420570,Julius Leroy,http://www.wikidata.org/entity/Q2220639,Roesbrugge-Haringe,Geboorteplaats
http://www.wikidata.org/entity/Q55420570,Julius Leroy,http://www.wikidata.org/entity/Q742876,Staden,Werklocatie
http://www.wikidata.org/entity/Q55420570,Julius Leroy,http://www.wikidata.org/entity/Q506707,Veurne,Sterfteplaats
http://www.wikidata.org/entity/Q55420570,Julius Leroy,http://www.wikidata.org/entity/Q3110832,Wulpen,Werklocatie
http://www.wikidata.org/entity/Q55232762,Julius Obrie,http://www.wikidata.org/entity/Q13122,Dendermonde,Werklocatie
http://www.wikidata.org/entity/Q55232762,Julius Obrie,http://www.wikidata.org/entity/Q1296,Gent,Geboorteplaats
http://www.wikidata.org/entity/Q55232762,Julius Obrie,http://www.wikidata.org/entity/Q1296,Gent,Sterfteplaats
http://www.wikidata.org/entity/Q55232762,Julius Obrie,http://www.wikidata.org/entity/Q1296,Gent,Werklocatie
http://www.wikidata.org/entity/Q55232762,Julius Obrie,http://www.wikidata.org/entity/Q3992,Luik,Werklocatie
http://www.wikidata.org/entity/Q55232762,Julius Obrie,http://www.wikidata.org/entity/Q911983,Waarschoot,Werklocatie
http://www.wikidata.org/entity/Q123741345,Julius Pieter Lodewijk Vantomme,http://www.wikidata.org/entity/Q822771,Deerlijk,Geboorteplaats
http://www.wikidata.org/entity/Q123741345,Julius Pieter Lodewijk Vantomme,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q116508893,Justine Van De Velde,http://www.wikidata.org/entity/Q12997,Evergem,Geboorteplaats
http://www.wikidata.org/entity/Q116508893,Justine Van De Velde,http://www.wikidata.org/entity/Q3475027,Poeke,Sterfteplaats
http://www.wikidata.org/entity/Q116508893,Justine Van De Velde,http://www.wikidata.org/entity/Q3475027,Poeke,Woonplaats
http://www.wikidata.org/entity/Q2333747,Kachtem,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q492453,Kampenhout,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q203197,Kandy,http://www.wikidata.org/entity/Q854,Sri Lanka,In Land
http://www.wikidata.org/entity/Q111342238,Karel Beyaert,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q111342238,Karel Beyaert,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q111342238,Karel Beyaert,http://www.wikidata.org/entity/Q12994,Brugge,Woonplaats
http://www.wikidata.org/entity/Q1950196,Karel Callebert,http://www.wikidata.org/entity/Q328104,Blankenberge,Sterfteplaats
http://www.wikidata.org/entity/Q1950196,Karel Callebert,http://www.wikidata.org/entity/Q328104,Blankenberge,Werklocatie
http://www.wikidata.org/entity/Q1950196,Karel Callebert,http://www.wikidata.org/entity/Q1840847,Houtem,Werklocatie
http://www.wikidata.org/entity/Q1950196,Karel Callebert,http://www.wikidata.org/entity/Q822795,Koekelare,Werklocatie
http://www.wikidata.org/entity/Q1950196,Karel Callebert,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q1950196,Karel Callebert,http://www.wikidata.org/entity/Q211037,Roeselare,Geboorteplaats
http://www.wikidata.org/entity/Q1950196,Karel Callebert,http://www.wikidata.org/entity/Q270633,Torhout,Werklocatie
http://www.wikidata.org/entity/Q115979996,Karel De Backer,http://www.wikidata.org/entity/Q328104,Blankenberge,Werklocatie
http://www.wikidata.org/entity/Q115979996,Karel De Backer,http://www.wikidata.org/entity/Q328104,Blankenberge,Sterfteplaats
http://www.wikidata.org/entity/Q115979996,Karel De Backer,http://www.wikidata.org/entity/Q215244,Diksmuide,Werklocatie
http://www.wikidata.org/entity/Q115979996,Karel De Backer,http://www.wikidata.org/entity/Q822783,Meulebeke,Geboorteplaats
http://www.wikidata.org/entity/Q115979996,Karel De Backer,http://www.wikidata.org/entity/Q12996,Oostende,Werklocatie
http://www.wikidata.org/entity/Q115979996,Karel De Backer,http://www.wikidata.org/entity/Q3102205,Slijpe,Werklocatie
http://www.wikidata.org/entity/Q115979996,Karel De Backer,http://www.wikidata.org/entity/Q318532,Wervik,Werklocatie
http://www.wikidata.org/entity/Q2617184,Karel De Flou,http://www.wikidata.org/entity/Q12994,Brugge,Geboorteplaats
http://www.wikidata.org/entity/Q2617184,Karel De Flou,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q115831295,Karel Foulon,http://www.wikidata.org/entity/Q742906,Dentergem,Werklocatie
http://www.wikidata.org/entity/Q115831295,Karel Foulon,http://www.wikidata.org/entity/Q3110823,Heule,Geboorteplaats
http://www.wikidata.org/entity/Q115831295,Karel Foulon,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
http://www.wikidata.org/entity/Q115831295,Karel Foulon,http://www.wikidata.org/entity/Q1865404,Nieuwkerke,Werklocatie
http://www.wikidata.org/entity/Q115831295,Karel Foulon,http://www.wikidata.org/entity/Q705028,Outrijve,Werklocatie
http://www.wikidata.org/entity/Q115831295,Karel Foulon,http://www.wikidata.org/entity/Q2354846,Sint-Denijs,Sterfteplaats
http://www.wikidata.org/entity/Q115831295,Karel Foulon,http://www.wikidata.org/entity/Q2354846,Sint-Denijs,Werklocatie
http://www.wikidata.org/entity/Q970833,Karel Frans Stallaert,http://www.wikidata.org/entity/Q2309565,Everberg,Sterfteplaats
http://www.wikidata.org/entity/Q970833,Karel Frans Stallaert,http://www.wikidata.org/entity/Q912106,Merchtem,Geboorteplaats
http://www.wikidata.org/entity/Q970833,Karel Frans Stallaert,http://www.wikidata.org/entity/Q12887,Schaarbeek,Sterfteplaats
http://www.wikidata.org/entity/Q41885755,Karel Heynderickx,http://www.wikidata.org/entity/Q239,Brussel,Woonplaats
http://www.wikidata.org/entity/Q41885755,Karel Heynderickx,http://www.wikidata.org/entity/Q165736,Doesburg,Sterfteplaats
http://www.wikidata.org/entity/Q41885755,Karel Heynderickx,http://www.wikidata.org/entity/Q165736,Doesburg,Woonplaats
http://www.wikidata.org/entity/Q41885755,Karel Heynderickx,http://www.wikidata.org/entity/Q1296,Gent,Werklocatie
http://www.wikidata.org/entity/Q41885755,Karel Heynderickx,http://www.wikidata.org/entity/Q31521097,Sint-Niklaas,Geboorteplaats
http://www.wikidata.org/entity/Q41885755,Karel Heynderickx,http://www.wikidata.org/entity/Q13127,Sint-Niklaas,Werklocatie
http://www.wikidata.org/entity/Q41885755,Karel Heynderickx,http://www.wikidata.org/entity/Q13127,Sint-Niklaas,Woonplaats
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q2751461,Aartrijke,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q1849663,Heestert,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q1024880,Kemmel,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q3099657,Marke,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q2326156,Merkem,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q780561,Moorsele,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q1023248,Oedelem,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q650376,Oekene,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q499588,Poperinge,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q211037,Roeselare,Geboorteplaats
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q211037,Roeselare,Sterfteplaats
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q1833538,Ten Brielen,Werklocatie
http://www.wikidata.org/entity/Q115819088,Karel Legein,http://www.wikidata.org/entity/Q2017210,Zande,Werklocatie
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,http://www.wikidata.org/entity/Q1963590,Geluwe,Geboorteplaats
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,http://www.wikidata.org/entity/Q267663,Hoboken,Sterfteplaats
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,http://www.wikidata.org/entity/Q267663,Hoboken,Werklocatie
http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,http://www.wikidata.org/entity/Q102728,Ieper,Werklocatie
http://www.wikidata.org/entity/Q111336261,Karel Van De Vyvere,http://www.wikidata.org/entity/Q12994,Brugge,Sterfteplaats
http://www.wikidata.org/entity/Q111336261,Karel Van De Vyvere,http://www.wikidata.org/entity/Q31555423,Tielt,Geboorteplaats
http://www.wikidata.org/entity/Q2542423,Karel de Gheldere,http://www.wikidata.org/entity/Q822795,Koekelare,Sterfteplaats
http://www.wikidata.org/entity/Q2542423,Karel de Gheldere,http://www.wikidata.org/entity/Q822795,Koekelare,Werklocatie
http://www.wikidata.org/entity/Q2542423,Karel de Gheldere,http://www.wikidata.org/entity/Q270633,Torhout,Geboorteplaats
http://www.wikidata.org/entity/Q111434472,Kasteel Ter Beken,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q705020,Kaster,http://www.wikidata.org/entity/Q31,België,In Land
http://www.wikidata.org/entity/Q123416923,Katarina Vanhoenacker,http://www.wikidata.org/entity/Q12995,Kortrijk,Sterfteplaats
http://www.wikidata.org/entity/Q123416923,Katarina Vanhoenacker,http://www.wikidata.org/entity/Q12995,Kortrijk,Werklocatie
